Window,Available Observations,Missingness,Feature Variance,Sequence Length
48h,295,0.8192401960784313,155.59674118538427,96
6h,45,0.7794117647058824,63.93354166666667,53
12h,95,0.7671568627450981,84.84225108225108,53
24h,186,0.7720588235294118,168.6615827966881,53
6h,35,0.8284313725490197,35.651428571428575,51
12h,81,0.8014705882352942,86.42523809523809,51
24h,166,0.7965686274509803,77.29959686147185,51
6h,51,0.75,101.38125,183
12h,97,0.7622549019607843,85.74053872053872,183
24h,202,0.7524509803921569,168.69837431343362,183
48h,432,0.7352941176470589,238.05812660238493,183
6h,44,0.7843137254901961,31.972222222222218,43
12h,81,0.8014705882352942,41.203150252525255,43
24h,157,0.8075980392156863,43.633879452129996,43
6h,43,0.7892156862745098,20.372142857142858,22
12h,84,0.7941176470588235,42.12472537878788,22
6h,37,0.8186274509803921,47.095000000000006,37
12h,54,0.8676470588235294,87.45347222222222,37
24h,115,0.8590686274509803,86.24763670582944,37
6h,37,0.8186274509803921,47.95703703703704,129
12h,94,0.7696078431372549,114.09742985409655,129
24h,181,0.7781862745098039,238.78061722488044,129
48h,368,0.7745098039215687,224.6825545578325,129
6h,55,0.7303921568627451,195.78374999999997,35
12h,92,0.7745098039215687,147.73282196969697,35
24h,180,0.7794117647058824,49.05762577694,35
6h,33,0.8382352941176471,127.84489583333334,127
12h,89,0.7818627450980392,527.2420022446689,127
24h,182,0.7769607843137255,241.965374628531,127
48h,405,0.7518382352941176,119.80946192059616,127
6h,46,0.7745098039215687,66.99416666666667,160
12h,103,0.7475490196078431,60.753228956228945,160
24h,193,0.7634803921568627,71.37031063568745,160
48h,378,0.7683823529411765,42.94138355670706,160
6h,37,0.8186274509803921,23.994444444444444,34
12h,92,0.7745098039215687,92.55805871212121,34
24h,168,0.7941176470588235,95.26094467943125,34
6h,98,0.5196078431372549,133.67941944444442,42
12h,197,0.5171568627450981,119.96640312169315,42
24h,310,0.6200980392156863,451.13928480792646,42
6h,39,0.8088235294117647,11.236145833333335,69
12h,45,0.8897058823529411,14.629270833333333,69
24h,81,0.9007352941176471,171.31326303258146,69
48h,131,0.9197303921568627,151.66268376711008,69
6h,48,0.7647058823529411,81.21970833333333,59
12h,95,0.7671568627450981,105.51525324675326,59
24h,206,0.7475490196078431,133.59568715891595,59
48h,438,0.7316176470588235,108.11350969665735,59
6h,60,0.7058823529411765,55.93347000000001,27
12h,167,0.5906862745098039,4993.832401598845,27
6h,13,0.9362745098039216,171.5,16
6h,43,0.7892156862745098,32.425000000000004,221
12h,86,0.7892156862745098,25.76066287878788,221
24h,183,0.7757352941176471,34.08672649044796,221
48h,367,0.7751225490196079,110.38505603899159,221
6h,36,0.8235294117647058,27.372222222222224,45
12h,87,0.7867647058823529,22.681872294372294,45
24h,170,0.7916666666666666,47.85159084321476,45
6h,38,0.8137254901960784,21.73380952380952,165
12h,88,0.7843137254901961,285.29948863636366,165
24h,167,0.7953431372549019,152.0648665811845,165
48h,336,0.7941176470588235,81.66490793602809,165
6h,19,0.9068627450980392,90.41666666666667,77
12h,66,0.8382352941176471,58.14769841269841,77
24h,140,0.8284313725490197,39.93877551020408,77
48h,297,0.8180147058823529,18.163194821787457,77
6h,37,0.8186274509803921,46.51111111111111,51
12h,75,0.8161764705882353,74.51251082251083,51
24h,150,0.8161764705882353,82.90706418219462,51
6h,47,0.7696078431372549,157.77088333333333,90
12h,90,0.7794117647058824,109.72909629629629,90
24h,199,0.7561274509803921,42.17756036422578,90
48h,387,0.7628676470588235,74.52549481481346,90
6h,36,0.8235294117647058,58.42190476190476,162
12h,74,0.8186274509803921,408.33367424242425,162
24h,162,0.8014705882352942,245.57539549218896,162
48h,330,0.7977941176470589,76.51607831754177,162
6h,39,0.8088235294117647,11.11892857142857,98
12h,79,0.8063725490196079,61.126458796296305,98
24h,175,0.7855392156862745,139.44880396070192,98
48h,411,0.7481617647058824,986.044487444791,98
6h,43,0.7892156862745098,46.87166666666666,122
12h,86,0.7892156862745098,47.67832149621212,122
24h,186,0.7720588235294118,48.69062932312253,122
48h,388,0.7622549019607843,47499.936175806484,122
6h,42,0.7941176470588235,44.14357142857143,32
12h,81,0.8014705882352942,167.80287575757578,32
6h,42,0.7941176470588235,8.177619047619048,26
12h,83,0.7965686274509803,8.996278409090909,26
6h,60,0.7058823529411765,13.077229166666667,98
12h,104,0.7450980392156863,17.860572240259742,98
24h,187,0.7708333333333334,28.00061002834408,98
48h,384,0.7647058823529411,25.11847356568101,98
6h,13,0.9362745098039216,,74
12h,20,0.9509803921568627,122.16071428571429,74
24h,40,0.9509803921568627,57.72404761904761,74
48h,85,0.9479166666666666,56.185842712842714,74
6h,40,0.803921568627451,13.818214285714285,17
6h,33,0.8382352941176471,8.953809523809525,224
12h,72,0.8235294117647058,15.345983302411872,224
24h,149,0.8174019607843137,19.170497778902387,224
48h,327,0.7996323529411765,47.7335139980352,224
6h,48,0.7647058823529411,25.928571428571427,51
12h,90,0.7794117647058824,16.59136994949495,51
24h,166,0.7965686274509803,20.319298160173158,51
6h,34,0.8333333333333334,12.91388888888889,98
12h,89,0.7818627450980392,34.92228535353536,98
24h,155,0.8100490196078431,31.321542517910935,98
48h,324,0.8014705882352942,65.5873672466352,98
6h,50,0.7549019607843137,67.38291666666666,184
12h,87,0.7867647058823529,73.87821022727273,184
24h,152,0.8137254901960784,72.0114550865801,184
48h,304,0.8137254901960784,73.31710676559824,184
6h,55,0.7303921568627451,24.729761904761908,23
12h,111,0.7279411764705882,50.3535518939394,23
6h,40,0.803921568627451,112.29214285714285,18
6h,44,0.7843137254901961,8.864166666666666,108
12h,84,0.7941176470588235,9.992454545454544,108
24h,200,0.7549019607843137,76.43330924293099,108
48h,446,0.7267156862745098,83.37695571595599,108
6h,62,0.696078431372549,24.436625,104
12h,109,0.7328431372549019,26.39569128787879,104
24h,224,0.7254901960784313,55.996350207039335,104
48h,446,0.7267156862745098,50.93373722804263,104
6h,44,0.7843137254901961,30.45357142857143,107
12h,90,0.7794117647058824,135.26531144781146,107
24h,182,0.7769607843137255,66.96849881913549,107
48h,344,0.7892156862745098,174.3968422732224,107
6h,41,0.7990196078431373,129.965,29
12h,70,0.8284313725490197,154.45800780022444,29
6h,50,0.7549019607843137,60.87785714285714,56
12h,98,0.7598039215686274,66.53539081289081,56
24h,187,0.7708333333333334,58.75973426399545,56
6h,38,0.8137254901960784,28.783333333333335,86
12h,86,0.7892156862745098,31.01049242424243,86
24h,162,0.8014705882352942,43.26824637681159,86
48h,321,0.8033088235294118,75.54044667554652,86
6h,37,0.8186274509803921,546.3666666666667,54
12h,81,0.8014705882352942,281.574494949495,54
24h,156,0.8088235294117647,207.0373687182383,54
6h,51,0.75,32.63583333333333,75
12h,88,0.7843137254901961,56.96719696969696,75
24h,168,0.7941176470588235,275.3527712110756,75
48h,325,0.8008578431372549,97.04322528528768,75
6h,49,0.7598039215686274,112.744375,135
12h,87,0.7867647058823529,129.7368181818182,135
24h,164,0.7990196078431373,99.39734092085452,135
48h,309,0.8106617647058824,96.56280032981945,135
6h,47,0.7696078431372549,87.490545,18
6h,44,0.7843137254901961,47.56190476190476,119
12h,85,0.7916666666666666,37.13245069745071,119
24h,170,0.7916666666666666,57.3150280349365,119
48h,347,0.7873774509803921,32.87246146664616,119
6h,70,0.6568627450980392,9.042939393939394,28
12h,143,0.6495098039215687,947.4642149319282,28
6h,29,0.8578431372549019,48.055555555555564,54
12h,81,0.8014705882352942,55.97869318181819,54
24h,148,0.8186274509803921,67.40801937441643,54
6h,37,0.8186274509803921,6.844444444444445,70
12h,86,0.7892156862745098,351.9348106060606,70
24h,164,0.7990196078431373,420.4644723731884,70
48h,341,0.7910539215686274,196.06774750654853,70
6h,43,0.7892156862745098,10.877395833333335,30
12h,87,0.7867647058823529,12.54674558080808,30
6h,45,0.7794117647058824,233.28166666666667,63
12h,94,0.7696078431372549,295.39312850729516,63
24h,189,0.7683823529411765,288.18143417812206,63
48h,374,0.7708333333333334,275.5881173921559,63
6h,47,0.7696078431372549,20.271250000000002,57
12h,91,0.7769607843137255,30.469419191919187,57
24h,196,0.7598039215686274,27.929384306273434,57
6h,38,0.8137254901960784,26.995833333333334,256
12h,77,0.8112745098039216,227.6866193181818,256
24h,162,0.8014705882352942,213.74447887728212,256
48h,328,0.7990196078431373,76.95233598434976,256
6h,39,0.8088235294117647,254.69722222222222,53
12h,78,0.8088235294117647,476.6228977272727,53
24h,167,0.7953431372549019,201.0187278582931,53
6h,34,0.8333333333333334,127.65416666666665,40
12h,77,0.8112745098039216,144.97634154040406,40
24h,163,0.8002450980392157,73.69575049628547,40
6h,40,0.803921568627451,26.380952380952383,26
12h,94,0.7696078431372549,62.46785353535355,26
6h,31,0.8480392156862745,17.21666666666667,48
12h,76,0.8137254901960784,20.19358585858586,48
24h,165,0.7977941176470589,32.19481081074723,48
6h,45,0.7794117647058824,10.280208333333333,200
12h,89,0.7818627450980392,47.81123737373738,200
24h,188,0.7696078431372549,73.1797882447665,200
48h,372,0.7720588235294118,94.7788219216071,200
6h,41,0.7990196078431373,205.3988095238095,43
12h,84,0.7941176470588235,154.25141729797974,43
24h,185,0.7732843137254902,259.5138274938599,43
6h,32,0.8431372549019608,312.26550000000003,52
12h,71,0.8259803921568627,157.42616666666666,52
24h,162,0.8014705882352942,83.9712933067964,52
6h,42,0.7941176470588235,109.54375,85
12h,91,0.7769607843137255,455.4354846079846,85
24h,205,0.7487745098039216,355.9883395980782,85
48h,379,0.7677696078431373,261.01377921766834,85
6h,25,0.8774509803921569,1.1666666666666667,58
12h,45,0.8897058823529411,29.032190476190472,58
24h,131,0.8394607843137255,216.31569873472114,58
48h,267,0.8363970588235294,250.10858978048458,58
6h,49,0.7598039215686274,29.887619047619047,30
12h,82,0.7990196078431373,42.729659090909095,30
6h,33,0.8382352941176471,28.071428571428573,37
12h,70,0.8284313725490197,107.36720418470419,37
24h,142,0.8259803921568627,103.45839144551101,37
6h,39,0.8088235294117647,11.444444444444445,19
6h,42,0.7941176470588235,168.01319444444445,94
12h,77,0.8112745098039216,85.71447330447332,94
24h,149,0.8174019607843137,131.5819503309905,94
48h,299,0.8167892156862745,80.84714222868115,94
6h,25,0.8774509803921569,143.65277777777777,69
12h,70,0.8284313725490197,105.31153061224491,69
24h,129,0.8419117647058824,108.82295439112485,69
48h,281,0.8278186274509803,79.32953731207093,69
6h,45,0.7794117647058824,13.609375,35
12h,91,0.7769607843137255,26.99864478114478,35
24h,227,0.7218137254901961,183.698314068323,35
6h,33,0.8382352941176471,7.044583333333333,43
12h,62,0.8480392156862745,10.663019345238096,43
24h,135,0.8345588235294118,84.06739530812325,43
6h,36,0.8235294117647058,25.145285714285713,208
12h,76,0.8137254901960784,27.30317388167388,208
24h,160,0.803921568627451,69.4731114832123,208
48h,306,0.8125,30.97723845773192,208
6h,34,0.8333333333333334,28.11388888888889,26
12h,58,0.8578431372549019,45.06776643990929,26
6h,61,0.7009803921568627,138.27803703703705,144
12h,117,0.7132352941176471,87.625154004329,144
24h,220,0.7303921568627451,122.59257286490684,144
48h,458,0.7193627450980392,64.85430419469262,144
6h,59,0.7107843137254902,22.62198888888889,76
12h,130,0.6813725490196079,28.096302666666666,76
24h,268,0.6715686274509803,51.57208530397139,76
48h,551,0.6623774509803921,434621.40396855614,76
6h,35,0.8284313725490197,102.13814285714284,64
12h,78,0.8088235294117647,119.5869090909091,64
24h,174,0.7867647058823529,138.57260704874835,64
48h,378,0.7683823529411765,166.54375036008264,64
6h,36,0.8235294117647058,99.1,82
12h,85,0.7916666666666666,76.85700757575756,82
24h,161,0.8026960784313726,61.59036433448798,82
48h,324,0.8014705882352942,211.23716273378116,82
6h,35,0.8284313725490197,81.82857142857142,122
12h,84,0.7941176470588235,97.76365367965367,122
24h,158,0.8063725490196079,47.48481974864698,122
48h,307,0.8118872549019608,54.283466458988045,122
6h,48,0.7647058823529411,14.894598717948716,29
12h,89,0.7818627450980392,32.845381349206356,29
6h,41,0.7990196078431373,145.22125,54
12h,91,0.7769607843137255,132.7781376262626,54
24h,153,0.8125,111.43932327430315,54
6h,76,0.6274509803921569,16.02353550724638,80
12h,142,0.6519607843137255,68.95651983203463,80
24h,255,0.6875,48.14370257194014,80
48h,532,0.6740196078431373,155.61726920575438,80
6h,49,0.7598039215686274,117.66395833333333,21
6h,43,0.7892156862745098,28.155833333333334,108
12h,82,0.7990196078431373,39.68758252164502,108
24h,164,0.7990196078431373,66.70714043003565,108
48h,346,0.7879901960784313,92.6711265385709,108
6h,48,0.7647058823529411,101.10000000000002,89
12h,86,0.7892156862745098,115.48263257575758,89
24h,163,0.8002450980392157,131.25906159420288,89
48h,318,0.8051470588235294,64.71090207752333,89
6h,41,0.7990196078431373,18.14990476190476,162
12h,77,0.8112745098039216,69.1069069664903,162
24h,146,0.821078431372549,174.19291362937332,162
48h,347,0.7873774509803921,114.37050471697255,162
6h,42,0.7941176470588235,36.11495238095238,27
12h,84,0.7941176470588235,48.87858008658009,27
6h,41,0.7990196078431373,72.29114583333336,227
12h,86,0.7892156862745098,57.57199873737374,227
24h,186,0.7720588235294118,64.62418091473742,227
48h,379,0.7677696078431373,40.48663300009196,227
6h,37,0.8186274509803921,102.98888888888888,24
12h,87,0.7867647058823529,100.19689393939395,24
6h,38,0.8137254901960784,209.0511694444444,21
6h,42,0.7941176470588235,63.92222222222222,22
12h,77,0.8112745098039216,68.01337662337663,22
6h,40,0.803921568627451,22.090277777777775,113
12h,72,0.8235294117647058,62.301385281385286,113
24h,162,0.8014705882352942,67.29186807547526,113
48h,313,0.8082107843137255,86.23667734388646,113
6h,54,0.7352941176470589,4.66974074074074,105
12h,106,0.7401960784313726,24.298304063360884,105
24h,210,0.7426470588235294,15.593786742659512,105
48h,417,0.7444852941176471,38.287824947855405,105
6h,50,0.7549019607843137,43.263958333333335,24
12h,103,0.7475490196078431,65.78633267045456,24
6h,54,0.7352941176470589,17.784005555555556,221
12h,101,0.7524509803921569,9.271850126262628,221
24h,192,0.7647058823529411,12.41772316566284,221
48h,395,0.7579656862745098,50.8819924686368,221
6h,51,0.75,164.622375,118
12h,96,0.7647058823529411,58.35677121212122,118
24h,224,0.7254901960784313,114.46958104995691,118
48h,500,0.6936274509803921,182.86822510962295,118
6h,48,0.7647058823529411,20.68888888888889,312
12h,76,0.8137254901960784,20.56987940630798,312
24h,144,0.8235294117647058,46.482966981848556,312
48h,299,0.8167892156862745,58.283513442483326,312
6h,75,0.6323529411764706,182.41352982456138,18
6h,55,0.7303921568627451,28.434375000000003,99
12h,100,0.7549019607843137,168.6544781144781,99
24h,184,0.7745098039215687,212.00095529483934,99
48h,362,0.7781862745098039,88.93783920545168,99
6h,37,0.8186274509803921,38.04027777777778,195
12h,77,0.8112745098039216,26.906588103254773,195
24h,124,0.8480392156862745,34.37133109857979,195
48h,205,0.8743872549019608,30.294100314663847,195
6h,40,0.803921568627451,54.253750000000004,82
12h,78,0.8088235294117647,57.413626893939394,82
24h,164,0.7990196078431373,42.44022889348977,82
48h,314,0.8075980392156863,125.15815695818586,82
6h,36,0.8235294117647058,109.2625,31
12h,84,0.7941176470588235,163.33428030303028,31
6h,71,0.6519607843137255,32.561177916666665,89
12h,111,0.7279411764705882,42.590224172335596,89
24h,191,0.7659313725490197,46.73032501405027,89
48h,356,0.7818627450980392,51.441555435218,89
6h,41,0.7990196078431373,17.62852380952381,180
12h,84,0.7941176470588235,24.971267045454546,180
24h,173,0.7879901960784313,112.21789089725326,180
48h,363,0.7775735294117647,79.28787556801166,180
6h,48,0.7647058823529411,23.881666666666668,37
12h,95,0.7671568627450981,24.787171115921115,37
24h,202,0.7524509803921569,30.73013006880398,37
6h,61,0.7009803921568627,36.45362962962963,67
12h,114,0.7205882352941176,22.81981534090909,67
24h,235,0.7120098039215687,68.69802280961792,67
48h,481,0.7052696078431373,95.9296437013994,67
6h,31,0.8480392156862745,68.125,29
12h,88,0.7843137254901961,70.35335772907648,29
6h,50,0.7549019607843137,27.766875,94
12h,94,0.7696078431372549,102.51893097643098,94
24h,174,0.7867647058823529,93.03381328162578,94
48h,321,0.8033088235294118,100.99242121625335,94
6h,38,0.8137254901960784,5.533333333333334,41
12h,86,0.7892156862745098,40.1119981060606,41
24h,177,0.7830882352941176,54.31924156602255,41
6h,40,0.803921568627451,20.096666666666668,17
6h,55,0.7303921568627451,459.6152083333333,209
12h,99,0.7573529411764706,326.1183333333333,209
24h,186,0.7720588235294118,379.5794581392339,209
48h,370,0.7732843137254902,161.32362612868897,209
6h,38,0.8137254901960784,4.0613125,68
12h,85,0.7916666666666666,41.64647569444444,68
24h,179,0.7806372549019608,169.37815242848237,68
48h,321,0.8033088235294118,94.44058950894487,68
6h,39,0.8088235294117647,115.939,35
12h,86,0.7892156862745098,103.44204545454545,35
24h,182,0.7769607843137255,508.7324580673377,35
6h,38,0.8137254901960784,9.988809523809524,32
12h,86,0.7892156862745098,11.435823863636363,32
6h,72,0.6470588235294118,31.024063333333334,27
12h,100,0.7549019607843137,572.8385494708995,27
6h,40,0.803921568627451,77.82452380952381,26
12h,84,0.7941176470588235,97.50193181818182,26
6h,42,0.7941176470588235,17.33125,23
12h,88,0.7843137254901961,60.28092907647907,23
6h,40,0.803921568627451,406.9433333333333,24
12h,78,0.8088235294117647,221.45825757575759,24
6h,14,0.9313725490196079,10.535714285714286,54
